state_fips,state_abbrev,state_name,year,beer_tax_usd_per_gallon,policy_change_count_sunday_sales,policy_change_count_underage_purchase,fars_fatalities_total,fars_fatalities_alcohol_involved,fars_fatalities_impaired,rate_alcohol_involved_per100k,rate_impaired_per100k,unemployment_rate,pcpi_nominal,population_thousands,vmt_total_million,vmt_per_capita,beer_tax_delta,beer_tax_increase_event,rate_impaired_per100k_lag1,rate_impaired_per100k_lag2,rate_alcohol_involved_per100k_lag1,rate_alcohol_involved_per100k_lag2,beer_tax_usd_per_gallon_lag1,beer_tax_usd_per_gallon_lag2,unemployment_rate_lag1,unemployment_rate_lag2,pcpi_nominal_lag1,pcpi_nominal_lag2,vmt_per_capita_lag1,vmt_per_capita_lag2,treatment_year,event_time
29,MO,Missouri,2006,0.06,0,3,1096,406,462,6.948837387620526,7.907297716947495,4.891666666666667,33860.0,5842.704,68792.55755240987,11774.095958379865,0.0,0,10.724832910211907,10.212707914291894,7.270780443154932,6.054552562476284,0.06,0.06,5.416666666666667,5.841666666666666,32256.0,31396.0,11783.343170284425,11772.75467265345,,
29,MO,Missouri,2007,0.06,0,0,992,338,395,5.740867434878521,6.709001883955668,5.083333333333333,35228.0,5887.612,69151.0,11745.169348795403,0.0,0,7.907297716947495,10.724832910211907,6.948837387620526,7.270780443154932,0.06,0.06,4.891666666666667,5.416666666666667,33860.0,32256.0,11774.095958379865,11783.343170284425,,
29,MO,Missouri,2008,0.06,0,0,960,322,368,5.435593617465204,6.212106991388804,6.158333333333334,37124.0,5923.916,68273.0,11524.97773432304,0.0,0,6.709001883955668,7.907297716947495,5.740867434878521,6.948837387620526,0.06,0.06,5.083333333333333,4.891666666666667,35228.0,33860.0,11745.169348795403,11774.095958379865,,
29,MO,Missouri,2009,0.06,0,0,878,320,281,5.36814755964012,4.7139045758089795,9.091666666666669,36306.0,5961.088,69003.0,11575.571439307723,0.0,0,6.212106991388804,6.709001883955668,5.435593617465204,5.740867434878521,0.06,0.06,6.158333333333334,5.083333333333333,37124.0,35228.0,11524.97773432304,11745.169348795403,,
29,MO,Missouri,2010,0.06,0,0,821,275,260,4.586322851445334,4.336159786821043,9.416666666666666,36984.0,5996.089,70864.0,11818.370274357168,0.0,0,4.7139045758089795,6.212106991388804,5.36814755964012,5.435593617465204,0.06,0.06,9.091666666666669,6.158333333333334,36306.0,37124.0,11575.571439307723,11524.97773432304,,
29,MO,Missouri,2011,0.06,0,0,786,265,223,4.4084507838890925,3.7097529238010094,8.575000000000001,38402.0,6011.182,68789.0,11443.506451809311,0.0,0,4.336159786821043,4.7139045758089795,4.586322851445334,5.36814755964012,0.06,0.06,9.416666666666666,9.091666666666669,36984.0,36306.0,11818.370274357168,11575.571439307723,,
29,MO,Missouri,2012,0.06,0,0,826,279,244,4.62991619519793,4.049102335585287,7.141666666666667,39983.0,6026.027,68504.0,11368.020753972725,0.0,0,3.7097529238010094,4.336159786821043,4.4084507838890925,4.586322851445334,0.06,0.06,8.575000000000001,9.416666666666666,38402.0,36984.0,11443.506451809311,11818.370274357168,,
29,MO,Missouri,2013,0.06,0,0,757,266,221,4.4017952043268656,3.6571306020911174,6.758333333333333,40121.0,6042.989,69458.0,11493.980876020129,0.0,0,4.049102335585287,3.7097529238010094,4.62991619519793,4.4084507838890925,0.06,0.06,7.141666666666667,8.575000000000001,39983.0,38402.0,11368.020753972725,11443.506451809311,,
29,MO,Missouri,2014,0.06,0,0,766,226,242,3.729908419195495,3.9939727320588925,6.166666666666667,41380.0,6059.13,70909.0,11702.835225519175,0.0,0,3.6571306020911174,4.049102335585287,4.4017952043268656,4.62991619519793,0.06,0.06,6.758333333333333,7.141666666666667,40121.0,39983.0,11493.980876020129,11368.020753972725,,
29,MO,Missouri,2015,0.06,0,0,870,231,176,3.802211899738141,2.8969233521814406,5.1000000000000005,42677.0,6075.411,71918.0,11837.553047851412,0.0,0,3.9939727320588925,3.6571306020911174,3.729908419195495,4.4017952043268656,0.06,0.06,6.166666666666667,6.758333333333333,41380.0,40121.0,11702.835225519175,11493.980876020129,,
29,MO,Missouri,2016,0.06,0,0,947,267,200,4.383240327649677,3.2833260881270987,4.575,43826.0,6091.384,74019.0,12151.425685853987,0.0,0,2.8969233521814406,3.9939727320588925,3.802211899738141,3.729908419195495,0.06,0.06,5.1000000000000005,6.166666666666667,42677.0,41380.0,11837.553047851412,11702.835225519175,,
29,MO,Missouri,2017,0.06,0,0,932,258,193,4.221631048427344,3.1580418308003,3.7916666666666665,44781.0,6111.382,75911.0,12421.249399890237,0.0,0,3.2833260881270987,2.8969233521814406,4.383240327649677,3.802211899738141,0.06,0.06,4.575,5.1000000000000005,43826.0,42677.0,12151.425685853987,11837.553047851412,,
29,MO,Missouri,2018,0.06,0,0,921,237,188,3.868764962897401,3.0688937258426647,3.233333333333333,46680.0,6125.986,76595.0,12503.293347389303,0.0,0,3.1580418308003,3.2833260881270987,4.221631048427344,4.383240327649677,0.06,0.06,3.7916666666666665,4.575,44781.0,43826.0,12421.249399890237,12151.425685853987,,
29,MO,Missouri,2019,0.06,0,0,881,242,176,3.941063191365489,2.8662277755385372,3.233333333333333,48425.0,6140.475,79168.0,12892.813666695167,0.0,0,3.0688937258426647,3.1580418308003,3.868764962897401,4.221631048427344,0.06,0.06,3.233333333333333,3.7916666666666665,46680.0,44781.0,12503.293347389303,12421.249399890237,,
29,MO,Missouri,2020,0.06,0,0,987,289,223,4.695564917078598,3.6232213720018245,6.216666666666666,52143.0,6154.744,72797.0,11827.786825902102,0.0,0,2.8662277755385372,3.0688937258426647,3.941063191365489,3.868764962897401,0.06,0.06,3.233333333333333,3.233333333333333,48425.0,46680.0,12892.813666695167,12503.293347389303,,
29,MO,Missouri,2021,0.06,0,0,1016,300,207,4.861154096316315,3.354196326458257,4.141666666666667,56630.0,6171.374,79791.0,12929.211549972502,0.0,0,3.6232213720018245,2.8662277755385372,4.695564917078598,3.941063191365489,0.06,0.06,6.216666666666666,3.233333333333333,52143.0,48425.0,11827.786825902102,12892.813666695167,,
29,MO,Missouri,2022,0.06,0,0,1057,307,213,4.968108626481411,3.4469287864512723,2.6,58986.0,6179.414,79431.0,12854.13147589723,0.0,0,3.354196326458257,3.6232213720018245,4.861154096316315,4.695564917078598,0.06,0.06,4.141666666666667,6.216666666666666,56630.0,52143.0,12929.211549972502,11827.786825902102,,
29,MO,Missouri,2023,0.06,0,0,991,274,202,4.413632777376685,3.2538460621536145,3.1,62484.0,6208.038,80825.0,13019.411285820093,0.0,0,3.4469287864512723,3.354196326458257,4.968108626481411,4.861154096316315,0.06,0.06,2.6,4.141666666666667,58986.0,56630.0,12854.13147589723,12929.211549972502,,
28,MS,Mississippi,2003,0.43,0,0,872,179,549,6.240604229944301,19.140177219214646,6.141666666666667,24060.0,2868.312,41340.23345834622,14412.739429443596,,0,,,,,,,,,,,,,,
28,MS,Mississippi,2004,0.43,0,0,900,177,609,6.12666622822351,21.079885497108005,6.166666666666667,25287.0,2889.01,42406.81574687085,14678.666999031104,0.0,0,19.140177219214646,,6.240604229944301,,0.43,,6.141666666666667,,24060.0,,14412.739429443596,,,
28,MS,Mississippi,2005,0.43,0,0,931,225,598,7.7427533850457495,20.57851788558826,7.65,26716.0,2905.943,42759.23932007865,14714.410888334232,0.0,0,21.079885497108005,19.140177219214646,6.12666622822351,6.240604229944301,0.43,0.43,6.166666666666667,6.141666666666667,25287.0,24060.0,14678.666999031104,14412.739429443596,,
28,MS,Mississippi,2006,0.43,0,0,911,180,646,6.196260350336559,22.237689923985656,6.383333333333333,27827.0,2904.978,43112.36376406395,14840.857233364228,0.0,0,20.57851788558826,21.079885497108005,7.7427533850457495,6.12666622822351,0.43,0.43,7.65,6.166666666666667,26716.0,25287.0,14714.410888334232,14678.666999031104,,
28,MS,Mississippi,2007,0.43,0,0,884,197,635,6.727337920672051,21.684566394044428,6.133333333333333,29432.0,2928.35,43337.0,14799.118957774856,0.0,0,22.237689923985656,20.57851788558826,6.196260350336559,7.7427533850457495,0.43,0.43,6.383333333333333,7.65,27827.0,26716.0,14840.857233364228,14714.410888334232,,
28,MS,Mississippi,2008,0.43,0,0,783,175,524,5.936618624156406,17.77593233747404,6.716666666666666,30736.0,2947.806,43711.0,14828.316381742896,0.0,0,21.684566394044428,22.237689923985656,6.727337920672051,6.196260350336559,0.43,0.43,6.133333333333333,6.383333333333333,29432.0,27827.0,14799.118957774856,14840.857233364228,,
28,MS,Mississippi,2009,0.43,0,0,700,90,585,3.041800421390752,19.77170273903989,9.241666666666667,30220.0,2958.774,40427.0,13663.429515062659,0.0,0,17.77593233747404,21.684566394044428,5.936618624156406,6.727337920672051,0.43,0.43,6.716666666666666,6.133333333333333,30736.0,29432.0,14828.316381742896,14799.118957774856,,
28,MS,Mississippi,2010,0.43,0,0,641,149,418,5.015796392329534,14.071160348951313,10.125,31213.0,2970.615,39841.0,13411.700944080603,0.0,0,19.77170273903989,17.77593233747404,3.041800421390752,5.936618624156406,0.43,0.43,9.241666666666667,6.716666666666666,30220.0,30736.0,13663.429515062659,14828.316381742896,,
28,MS,Mississippi,2011,0.43,0,0,630,135,409,4.531498445696033,13.728761957701316,9.8,32454.0,2979.147,38851.0,13040.981193610118,0.0,0,14.071160348951313,19.77170273903989,5.015796392329534,3.041800421390752,0.43,0.43,10.125,9.241666666666667,31213.0,30220.0,13411.700944080603,13663.429515062659,,
28,MS,Mississippi,2012,0.43,0,0,582,124,395,4.154661983067072,13.234608736383013,8.825000000000001,33441.0,2984.599,38667.0,12955.50926606891,0.0,0,13.728761957701316,14.071160348951313,4.531498445696033,5.015796392329534,0.43,0.43,9.8,10.125,32454.0,31213.0,13040.981193610118,13411.700944080603,,
28,MS,Mississippi,2013,0.43,0,0,613,188,415,6.287964000737164,13.880346065457038,8.491666666666665,33976.0,2989.839,38758.0,12963.239826626115,0.0,0,13.234608736383013,13.728761957701316,4.154661983067072,4.531498445696033,0.43,0.43,8.825000000000001,9.8,33441.0,32454.0,12955.50926606891,13040.981193610118,,
28,MS,Mississippi,2014,0.43,0,0,607,145,456,4.84643162253183,15.241191861203545,7.6,34623.0,2991.892,39499.0,13202.013976440327,0.0,0,13.880346065457038,13.234608736383013,6.287964000737164,4.154661983067072,0.43,0.43,8.491666666666665,8.825000000000001,33976.0,33441.0,12963.239826626115,12955.50926606891,,
28,MS,Mississippi,2015,0.43,0,0,677,146,94,4.882565928852989,3.1435698446039786,6.45,35100.0,2990.231,39890.0,13340.106500133268,0.0,0,15.241191861203545,13.880346065457038,4.84643162253183,6.287964000737164,0.43,0.43,7.6,8.491666666666665,34623.0,33976.0,13202.013976440327,12963.239826626115,,
28,MS,Mississippi,2016,0.43,0,0,687,120,80,4.0125794365335326,2.675052957689022,5.991666666666667,35638.0,2990.595,40755.0,13627.72291132701,0.0,0,3.1435698446039786,15.241191861203545,4.882565928852989,4.84643162253183,0.43,0.43,6.45,7.6,35100.0,34623.0,13340.106500133268,13202.013976440327,,
28,MS,Mississippi,2017,0.43,0,0,685,132,96,4.413720786685543,3.209978753953122,5.208333333333333,36579.0,2990.674,40877.0,13668.156408889768,0.0,0,2.675052957689022,3.1435698446039786,4.0125794365335326,4.882565928852989,0.43,0.43,5.991666666666667,6.45,35638.0,35100.0,13627.72291132701,13340.106500133268,,
28,MS,Mississippi,2018,0.43,0,0,663,127,97,4.257631637086184,3.251891880294172,4.941666666666667,37624.0,2982.879,40730.0,13654.59343137955,0.0,0,3.209978753953122,2.675052957689022,4.413720786685543,4.0125794365335326,0.43,0.43,5.208333333333333,5.991666666666667,36579.0,35638.0,13668.156408889768,13627.72291132701,,
28,MS,Mississippi,2019,0.43,0,0,642,143,106,4.801514458098728,3.5591645633459104,5.491666666666667,39142.0,2978.227,41091.0,13797.135006834604,0.0,0,3.251891880294172,3.209978753953122,4.257631637086184,4.413720786685543,0.43,0.43,4.941666666666667,5.208333333333333,37624.0,36579.0,13654.59343137955,13668.156408889768,,
28,MS,Mississippi,2020,0.43,0,0,748,124,63,4.1912621648004285,2.12943158372925,8.0,42446.0,2958.536,39665.0,13406.968852162016,0.0,0,3.5591645633459104,3.251891880294172,4.801514458098728,4.257631637086184,0.43,0.43,5.491666666666667,4.941666666666667,39142.0,37624.0,13797.135006834604,13654.59343137955,,
28,MS,Mississippi,2021,0.43,0,0,766,139,60,4.716326531304702,2.0358244020020297,5.408333333333334,46906.0,2947.209,40853.0,13861.58904916482,0.0,0,2.12943158372925,3.5591645633459104,4.1912621648004285,4.801514458098728,0.43,0.43,8.0,5.491666666666667,42446.0,39142.0,13406.968852162016,13797.135006834604,,
28,MS,Mississippi,2022,0.43,0,0,703,140,39,4.758766242264031,1.3256563103449799,3.733333333333333,47086.0,2941.939,39952.0,13580.159207923754,0.0,0,2.0358244020020297,2.12943158372925,4.716326531304702,4.1912621648004285,0.43,0.43,5.408333333333334,8.0,46906.0,42446.0,13861.58904916482,13406.968852162016,,
28,MS,Mississippi,2023,0.43,0,0,732,128,38,4.34904925706007,1.2911239981897082,3.108333333333333,49593.0,2943.172,40944.0,13911.521311020899,0.0,0,1.3256563103449799,2.0358244020020297,4.758766242264031,4.716326531304702,0.43,0.43,3.733333333333333,5.408333333333334,47086.0,46906.0,13580.159207923754,13861.58904916482,,
30,MT,Montana,2003,0.14,0,0,262,125,84,13.592423039700748,9.134108282678904,4.733333333333333,26114.0,919.63,10786.02625270602,11728.658539527876,,0,,,,,,,,,,,,,,
30,MT,Montana,2004,0.14,0,0,229,102,62,10.967635797072932,6.666602151161978,4.541666666666667,28034.0,930.009,11064.306842879496,11896.988999976877,0.0,0,9.134108282678904,,13.592423039700748,,0.14,,4.733333333333333,,26114.0,,11728.658539527876,,,
30,MT,Montana,2005,0.14,0,0,251,115,71,12.232715173459901,7.552371976657852,4.083333333333333,29839.0,940.102,11156.25721651543,11867.071037520855,0.0,0,6.666602151161978,9.134108282678904,10.967635797072932,13.592423039700748,0.14,0.14,4.541666666666667,4.733333333333333,28034.0,26114.0,11896.988999976877,11728.658539527876,,
30,MT,Montana,2006,0.14,0,0,264,113,73,11.861126156197386,7.662497428339904,3.3666666666666667,31870.0,952.692,11248.390453429429,11806.95382498166,0.0,0,7.552371976657852,6.666602151161978,12.232715173459901,10.967635797072932,0.14,0.14,4.083333333333333,4.541666666666667,29839.0,28034.0,11867.071037520855,11896.988999976877,,
30,MT,Montana,2007,0.14,0,0,277,121,67,12.542681397233977,6.9451211042535235,3.391666666666667,33841.0,964.706,11307.0,11720.669302357403,0.0,0,7.662497428339904,7.552371976657852,11.861126156197386,12.232715173459901,0.14,0.14,3.3666666666666667,4.083333333333333,31870.0,29839.0,11806.95382498166,11867.071037520855,,
30,MT,Montana,2008,0.14,0,0,229,101,57,10.343962352073657,5.83768172344751,4.7250000000000005,35569.0,976.415,10812.0,11073.160490160433,0.0,0,6.9451211042535235,7.662497428339904,12.542681397233977,11.861126156197386,0.14,0.14,3.391666666666667,3.3666666666666667,33841.0,31870.0,11720.669302357403,11806.95382498166,,
30,MT,Montana,2009,0.14,0,0,221,99,48,10.06115965535955,4.878138014719781,7.1000000000000005,34479.0,983.982,11011.0,11190.245350016565,0.0,0,5.83768172344751,6.9451211042535235,10.343962352073657,12.542681397233977,0.14,0.14,4.7250000000000005,3.391666666666667,35569.0,33841.0,11073.160490160433,11720.669302357403,,
30,MT,Montana,2010,0.14,0,0,189,91,42,9.185146306259021,4.2392982951964715,7.1499999999999995,35999.0,990.73,11190.0,11294.701886487741,0.0,0,4.878138014719781,5.83768172344751,10.06115965535955,10.343962352073657,0.14,0.14,7.1000000000000005,4.7250000000000005,34479.0,35569.0,11190.245350016565,11073.160490160433,,
30,MT,Montana,2011,0.14,0,0,209,88,41,8.82189594573732,4.11020152017307,6.625,38150.0,997.518,11660.0,11689.01212810195,0.0,0,4.2392982951964715,4.878138014719781,9.185146306259021,10.06115965535955,0.14,0.14,7.1499999999999995,7.1000000000000005,35999.0,34479.0,11294.701886487741,11190.245350016565,,
30,MT,Montana,2012,0.14,0,0,205,111,39,11.05392723129994,3.8838122704567364,5.783333333333334,40217.0,1004.168,11885.0,11835.668931891874,0.0,0,4.11020152017307,4.2392982951964715,8.82189594573732,9.185146306259021,0.14,0.14,6.625,7.1499999999999995,38150.0,35999.0,11689.01212810195,11294.701886487741,,
30,MT,Montana,2013,0.14,0,0,229,105,38,10.353416331577526,3.746950672380438,5.3,40142.0,1014.158,12033.0,11865.015115987844,0.0,0,3.8838122704567364,4.11020152017307,11.05392723129994,8.82189594573732,0.14,0.14,5.783333333333334,6.625,40217.0,38150.0,11835.668931891874,11689.01212810195,,
30,MT,Montana,2014,0.14,0,0,192,87,49,8.507251209349763,4.791440336300441,4.641666666666667,41850.0,1022.657,12157.0,11887.661258858054,0.0,0,3.746950672380438,3.8838122704567364,10.353416331577526,11.05392723129994,0.14,0.14,5.3,5.783333333333334,40142.0,40217.0,11865.015115987844,11835.668931891874,,
30,MT,Montana,2015,0.14,0,0,224,97,68,9.403826484859357,6.592373205880786,4.241666666666666,43095.0,1031.495,12345.0,11968.065768617396,0.0,0,4.791440336300441,3.746950672380438,8.507251209349763,10.353416331577526,0.14,0.14,4.641666666666667,5.3,41850.0,40142.0,11887.661258858054,11865.015115987844,,
30,MT,Montana,2016,0.14,0,0,190,95,69,9.1158839960581,6.621010481347462,4.266666666666667,43301.0,1042.137,12599.0,12089.581312245895,0.0,0,6.592373205880786,4.791440336300441,9.403826484859357,8.507251209349763,0.14,0.14,4.241666666666666,4.641666666666667,43095.0,41850.0,11968.065768617396,11887.661258858054,,
30,MT,Montana,2017,0.14,0,0,186,72,49,6.832014058766707,4.649565123327342,4.1,45369.0,1053.862,12645.0,11998.72469070903,0.0,0,6.621010481347462,6.592373205880786,9.1158839960581,9.403826484859357,0.14,0.14,4.266666666666667,4.241666666666666,43301.0,43095.0,12089.581312245895,11968.065768617396,,
30,MT,Montana,2018,0.14,0,0,181,88,67,8.287672651998742,6.309932587317224,3.725,47208.0,1061.818,12700.0,11960.618486407275,0.0,0,4.649565123327342,6.621010481347462,6.832014058766707,9.1158839960581,0.14,0.14,4.1,4.266666666666667,45369.0,43301.0,11998.72469070903,12089.581312245895,,
30,MT,Montana,2019,0.14,0,0,184,81,56,7.56922335096059,5.233043304367816,3.5,49654.0,1070.123,12892.0,12047.213264269622,0.0,0,6.309932587317224,4.649565123327342,8.287672651998742,6.832014058766707,0.14,0.14,3.725,4.1,47208.0,45369.0,11960.618486407275,11998.72469070903,,
30,MT,Montana,2020,0.14,0,0,213,108,80,9.933500731216027,7.358148689789648,5.825,53487.0,1087.23,12104.0,11132.878967651739,0.0,0,5.233043304367816,6.309932587317224,7.56922335096059,8.287672651998742,0.14,0.14,3.5,3.725,49654.0,47208.0,12047.213264269622,11960.618486407275,,
30,MT,Montana,2021,0.14,0,0,239,112,73,10.121805079338685,6.5972479534975355,3.391666666666667,58973.0,1106.522,13482.0,12184.12286425394,0.0,0,7.358148689789648,5.233043304367816,9.933500731216027,7.56922335096059,0.14,0.14,5.825,3.5,53487.0,49654.0,11132.878967651739,12047.213264269622,,
30,MT,Montana,2022,0.14,0,0,215,80,67,7.12952111897834,5.970973937144359,2.6333333333333333,61610.0,1122.095,13514.0,12043.54355023416,0.0,0,6.5972479534975355,7.358148689789648,10.121805079338685,9.933500731216027,0.14,0.14,3.391666666666667,5.825,58973.0,53487.0,12184.12286425394,11132.878967651739,,
30,MT,Montana,2023,0.14,0,0,208,84,64,7.425073057415261,5.657198519935437,2.6666666666666665,65075.0,1131.302,13700.0,12109.940581736795,0.0,0,5.970973937144359,6.5972479534975355,7.12952111897834,10.121805079338685,0.14,0.14,2.6333333333333333,3.391666666666667,61610.0,58973.0,12043.54355023416,12184.12286425394,,
37,NC,North Carolina,2003,0.53,0,0,1553,473,1032,5.61590909873445,12.252892579056981,6.258333333333333,28709.0,8422.501,98824.68804526736,11733.413631564705,,0,,,,,,,,,,,,,2010.0,-7.0
37,NC,North Carolina,2004,0.53,0,0,1573,462,1014,5.401517475662773,11.855278615415697,5.466666666666666,30586.0,8553.152,101374.37519312196,11852.282666451147,0.0,0,12.252892579056981,,5.61590909873445,,0.53,,6.258333333333333,,28709.0,,11733.413631564705,,2010.0,-6.0
37,NC,North Carolina,2005,0.53,0,0,1547,451,1052,5.180688277986314,12.08444361073526,5.216666666666667,32209.0,8705.407,102216.85107602066,11741.765902044634,0.0,0,11.855278615415697,12.252892579056981,5.401517475662773,5.61590909873445,0.53,0.53,5.466666666666666,6.258333333333333,30586.0,28709.0,11852.282666451147,11733.413631564705,2010.0,-5.0
37,NC,North Carolina,2006,0.53,0,0,1554,468,1003,5.248243016080034,11.2478370622399,4.733333333333333,34189.0,8917.27,103061.00240509256,11557.461241511422,0.0,0,12.08444361073526,11.855278615415697,5.180688277986314,5.401517475662773,0.53,0.53,5.216666666666667,5.466666666666666,32209.0,30586.0,11741.765902044634,11852.282666451147,2010.0,-4.0
37,NC,North Carolina,2007,0.53,0,0,1676,570,1025,6.25134554729269,11.241454712236855,4.716666666666667,35960.0,9118.037,103598.0,11361.875368568915,0.0,0,11.2478370622399,12.08444361073526,5.248243016080034,5.180688277986314,0.53,0.53,4.733333333333333,5.216666666666667,34189.0,32209.0,11557.461241511422,11741.765902044634,2010.0,-3.0
37,NC,North Carolina,2008,0.53,0,0,1428,488,836,5.241985857594794,8.98012331342059,5.933333333333334,37772.0,9309.449,101712.0,10925.67347433774,0.0,0,11.241454712236855,11.2478370622399,6.25134554729269,5.248243016080034,0.53,0.53,4.716666666666667,4.733333333333333,35960.0,34189.0,11361.875368568915,11557.461241511422,2010.0,-2.0
37,NC,North Carolina,2009,0.53,0,0,1313,425,777,4.497561052010219,8.222599852733977,10.791666666666666,35921.0,9449.566,,,0.0,0,8.98012331342059,11.241454712236855,5.241985857594794,6.25134554729269,0.53,0.53,5.933333333333334,4.716666666666667,37772.0,35960.0,10925.67347433774,11361.875368568915,2010.0,-1.0
37,NC,North Carolina,2010,0.62,0,0,1320,448,772,4.679053485967957,8.063011810641212,10.8,35848.0,9574.586,102385.0,10693.412749125655,0.08999999999999997,1,8.222599852733977,8.98012331342059,4.497561052010219,5.241985857594794,0.53,0.53,10.791666666666666,5.933333333333334,35921.0,37772.0,,10925.67347433774,2010.0,0.0
37,NC,North Carolina,2011,0.62,0,0,1230,405,734,4.193018406936681,7.599198791830924,10.35,36822.0,9658.913,103772.0,10743.652003077364,0.0,0,8.063011810641212,8.222599852733977,4.679053485967957,4.497561052010219,0.62,0.53,10.8,10.791666666666666,35848.0,35921.0,10693.412749125655,,2010.0,1.0
37,NC,North Carolina,2012,0.62,0,0,1299,455,766,4.665800502675913,7.854952055054395,9.6,38876.0,9751.81,104950.0,10762.104675952463,0.0,0,7.599198791830924,8.063011810641212,4.193018406936681,4.679053485967957,0.62,0.62,10.35,10.8,36822.0,35848.0,10743.652003077364,10693.412749125655,2010.0,2.0
37,NC,North Carolina,2013,0.62,0,0,1290,403,783,4.09273466476187,7.951888939227156,7.775,38074.0,9846.717,105213.0,10685.084175771479,0.0,0,7.854952055054395,7.599198791830924,4.665800502675913,4.193018406936681,0.62,0.62,9.6,10.35,38876.0,36822.0,10762.104675952463,10743.652003077364,2010.0,3.0
37,NC,North Carolina,2014,0.62,0,0,1284,387,766,3.8944199603614464,7.708335115340744,6.116666666666667,39880.0,9937.295,108012.0,10869.356298670815,0.0,0,7.951888939227156,7.854952055054395,4.09273466476187,4.665800502675913,0.62,0.62,7.775,9.6,38074.0,38876.0,10685.084175771479,10762.104675952463,2010.0,4.0
37,NC,North Carolina,2015,0.62,0,0,1379,442,287,4.403610641912929,2.859358041242105,5.658333333333334,41632.0,10037.218,111879.0,11146.415271642003,0.0,0,7.708335115340744,7.951888939227156,3.8944199603614464,4.09273466476187,0.62,0.62,6.116666666666667,7.775,39880.0,38074.0,10869.356298670815,10685.084175771479,2010.0,5.0
37,NC,North Carolina,2016,0.62,0,0,1450,428,290,4.211851401946229,2.853824548047679,5.1,42596.0,10161.802,116749.0,11489.005591724776,0.0,0,2.859358041242105,7.708335115340744,4.403610641912929,3.8944199603614464,0.62,0.62,5.658333333333334,6.116666666666667,41632.0,39880.0,11146.415271642003,10869.356298670815,2010.0,6.0
37,NC,North Carolina,2017,0.62,0,0,1412,400,273,3.89265687261222,2.65673831555784,4.55,44219.0,10275.758,119176.0,11597.781886260847,0.0,0,2.853824548047679,2.859358041242105,4.211851401946229,4.403610641912929,0.62,0.62,5.1,5.658333333333334,42596.0,41632.0,11489.005591724776,11146.415271642003,2010.0,7.0
37,NC,North Carolina,2018,0.62,0,0,1436,400,258,3.8493525100376678,2.4828323689742957,4.008333333333334,46048.0,10391.358,121127.0,11656.513037083314,0.0,0,2.65673831555784,2.853824548047679,3.89265687261222,4.211851401946229,0.62,0.62,4.55,5.1,44219.0,42596.0,11597.781886260847,11489.005591724776,2010.0,8.0
37,NC,North Carolina,2019,0.62,0,0,1457,320,216,3.047217395345223,2.0568717418580253,3.875,48374.0,10501.384,122475.0,11662.748452965818,0.0,0,2.4828323689742957,2.65673831555784,3.8493525100376678,3.89265687261222,0.62,0.62,4.008333333333334,4.55,46048.0,44219.0,11656.513037083314,11597.781886260847,2010.0,9.0
37,NC,North Carolina,2020,0.62,0,0,1538,378,242,3.617345343175064,2.315866595366047,7.325,51779.0,10449.652,106342.0,10176.606838199014,0.0,0,2.0568717418580253,2.4828323689742957,3.047217395345223,3.8493525100376678,0.62,0.62,3.875,4.008333333333334,48374.0,46048.0,11662.748452965818,11656.513037083314,2010.0,10.0
37,NC,North Carolina,2021,0.62,0,0,1693,464,317,4.392142608326896,3.000666394050919,4.891666666666667,57023.0,10564.32,117734.0,11144.493919154285,0.0,0,2.315866595366047,2.0568717418580253,3.617345343175064,3.047217395345223,0.62,0.62,7.325,3.875,51779.0,48374.0,10176.606838199014,11662.748452965818,2010.0,11.0
37,NC,North Carolina,2022,0.62,0,0,1631,393,187,3.669196109008922,1.7459024742612428,3.675,58871.0,10710.793,119381.0,11145.86006843751,0.0,0,3.000666394050919,2.315866595366047,4.392142608326896,3.617345343175064,0.62,0.62,4.891666666666667,7.325,57023.0,51779.0,11144.493919154285,10176.606838199014,2010.0,12.0
37,NC,North Carolina,2023,0.62,0,0,1561,348,147,3.198179904787979,1.350955304608715,3.4916666666666667,61579.0,10881.189,122258.0,11235.72065516002,0.0,0,1.7459024742612428,3.000666394050919,3.669196109008922,4.392142608326896,0.62,0.62,3.675,4.891666666666667,58871.0,57023.0,11145.86006843751,11144.493919154285,2010.0,13.0
38,ND,North Dakota,2003,0.16,0,0,105,53,44,8.296585720167123,6.887731541270818,3.4499999999999997,29663.0,638.817,7482.5851177346785,11713.19034674199,,0,,,,,,,,,,,,,,
38,ND,North Dakota,2004,0.16,0,0,100,37,54,5.7390589494419935,8.375923872158584,3.358333333333333,29984.0,644.705,7675.636585791702,11905.656983878986,0.0,0,6.887731541270818,,8.296585720167123,,0.16,,3.4499999999999997,,29663.0,,11713.19034674199,,,
38,ND,North Dakota,2005,0.16,0,0,123,55,53,8.51275907808367,8.20320420251699,3.3249999999999997,31731.0,646.089,7739.425276938802,11978.884142802,0.0,0,8.375923872158584,6.887731541270818,5.7390589494419935,8.296585720167123,0.16,0.16,3.358333333333333,3.4499999999999997,29984.0,29663.0,11905.656983878986,11713.19034674199,,
38,ND,North Dakota,2006,0.16,0,0,111,44,58,6.775255534921823,8.931018659669675,3.1166666666666667,33120.0,649.422,7803.340825745151,12015.824572843469,0.0,0,8.20320420251699,8.375923872158584,8.51275907808367,5.7390589494419935,0.16,0.16,3.3249999999999997,3.358333333333333,31731.0,29984.0,11978.884142802,11905.656983878986,,
