state_fips,state_abbrev,state_name,year,beer_tax_usd_per_gallon,policy_change_count_sunday_sales,policy_change_count_underage_purchase,fars_fatalities_total,fars_fatalities_alcohol_involved,fars_fatalities_impaired,rate_alcohol_involved_per100k,rate_impaired_per100k,unemployment_rate,pcpi_nominal,population_thousands,vmt_total_million,vmt_per_capita
15,HI,Hawaii,2019,0.93,0,0,108,37,27,2.6137049974745956,1.9072982414003807,2.5083333333333333,53940.0,1415.615,11024.0,7787.428078962147
15,HI,Hawaii,2020,0.93,0,0,85,31,20,2.1360866341614,1.378120409136387,11.741666666666667,56995.0,1451.252,8785.0,6053.39389713158
15,HI,Hawaii,2021,0.93,0,0,94,35,21,2.41874903681958,1.451249422091748,5.966666666666666,61051.0,1447.029,9972.0,6891.361541475672
15,HI,Hawaii,2022,0.93,0,0,116,40,27,2.7770854349505925,1.8745326685916495,3.2583333333333333,62522.0,1440.359,10289.0,7143.358010051661
15,HI,Hawaii,2023,0.93,0,0,93,32,28,2.2200838497919015,1.942573368567914,2.9250000000000003,65888.0,1441.387,10435.0,7239.55467893078
19,IA,Iowa,2003,0.19,0,0,443,108,290,3.6709733755857834,9.857243323332197,4.458333333333333,29344.0,2941.999,29813.00773643063,10133.588670978688
19,IA,Iowa,2004,0.19,0,0,388,81,276,2.7423835375731938,9.34441797987903,4.508333333333334,31615.0,2953.635,30582.186412002557,10354.084513490176
19,IA,Iowa,2005,0.19,0,0,450,84,311,2.833574074686266,10.490970681278913,4.283333333333333,32411.0,2964.454,30836.34092047022,10402.03049886091
19,IA,Iowa,2006,0.19,0,0,439,105,307,3.520366493621096,10.2928810813493,3.691666666666667,34197.0,2982.644,31091.000870348445,10423.973115916095
19,IA,Iowa,2007,0.19,0,0,446,105,301,3.500919574875,10.035969447975,3.716666666666667,36366.0,2999.212,31253.0,10420.403759387465
19,IA,Iowa,2008,0.19,0,0,412,81,318,2.6850229420293603,10.54120117981897,4.158333333333333,38490.0,3016.734,30713.0,10180.877730684906
19,IA,Iowa,2009,0.19,0,0,371,94,279,3.09937451984424,9.199207351452584,6.466666666666666,37246.0,3032.87,31065.0,10242.773346698012
19,IA,Iowa,2010,0.19,0,0,390,78,297,2.556690514907636,9.735090806763692,6.091666666666666,38190.0,3050.819,31389.0,10288.712637491768
19,IA,Iowa,2011,0.19,0,0,360,69,278,2.249922720045703,9.064906031488484,5.583333333333333,40879.0,3066.772,31274.0,10197.693209668016
19,IA,Iowa,2012,0.19,0,0,365,84,270,2.7300701628031843,8.77522552329595,5.008333333333334,42539.0,3076.844,31596.0,10268.963912372548
19,IA,Iowa,2013,0.19,0,0,317,98,207,3.1674873583317034,6.690509011986354,4.7250000000000005,43009.0,3093.935,31641.0,10226.782398466677
19,IA,Iowa,2014,0.19,0,0,322,89,188,2.8611447858208092,6.043766513868676,4.258333333333334,44120.0,3110.643,31414.0,10098.876663120776
19,IA,Iowa,2015,0.19,0,0,320,89,64,2.8502427990537194,2.0496127993195286,3.716666666666667,45442.0,3122.541,33161.0,10619.876568474201
19,IA,Iowa,2016,0.19,0,0,402,109,86,3.4788603381196923,2.744788890626546,3.6,45669.0,3133.21,33337.0,10639.886889164787
19,IA,Iowa,2017,0.19,0,0,330,90,75,2.862837631937053,2.385698026614211,3.091666666666667,46767.0,3143.734,33482.0,10650.392176946269
19,IA,Iowa,2018,0.19,0,0,319,80,66,2.5397631670846694,2.0953046128448523,2.5833333333333335,48773.0,3149.9,33282.0,10566.049715863996
19,IA,Iowa,2019,0.19,0,0,336,92,65,2.911764668647511,2.0572250376313934,2.6583333333333337,49674.0,3159.596,33537.0,10614.331705699084
19,IA,Iowa,2020,0.19,0,0,343,94,64,2.9456548613803024,2.0055522460461632,5.216666666666667,52621.0,3191.141,29751.0,9322.997636268658
19,IA,Iowa,2021,0.19,0,0,356,89,60,2.7824560207815074,1.8758130477178703,3.85,58195.0,3198.613,33039.0,10329.164547258453
19,IA,Iowa,2022,0.19,0,0,336,82,63,2.5602437851643236,1.9670165666506392,2.8249999999999997,61515.0,3202.82,32712.0,10213.499353694557
19,IA,Iowa,2023,0.19,0,0,377,102,79,3.169262872955437,2.454625166308623,2.9333333333333336,62557.0,3218.414,33254.0,10332.418389927461
16,ID,Idaho,2003,0.15,0,0,293,95,134,6.967976646276166,9.828514427379014,5.591666666666666,26739.0,1363.38,15054.83915452431,11042.291330754677
16,ID,Idaho,2004,0.15,0,0,260,80,130,5.747944032268958,9.340409052437057,4.8999999999999995,28299.0,1391.802,15443.25555800161,11095.871077927472
16,ID,Idaho,2005,0.15,0,0,275,77,133,5.391246995430043,9.312153901197348,4.0249999999999995,29214.0,1428.241,15571.59736367264,10902.639935187857
16,ID,Idaho,2006,0.15,0,0,267,93,134,6.332264111246306,9.12390742910758,3.391666666666667,31244.0,1468.669,15700.194404883983,10690.083609638375
16,ID,Idaho,2007,0.15,0,0,252,81,109,5.381684334315547,7.242019659757957,2.9499999999999997,32459.0,1505.105,15782.0,10485.647180761474
16,ID,Idaho,2008,0.15,0,0,232,87,101,5.6702643516346,6.582720684081548,5.016666666666667,32690.0,1534.32,15251.0,9939.908232963136
16,ID,Idaho,2009,0.15,0,0,226,62,96,3.988577229469924,6.175861516598593,9.025,31200.0,1554.439,15531.0,9991.38595982216
16,ID,Idaho,2010,0.15,0,0,209,80,80,5.092884667170438,5.092884667170438,9.125,31948.0,1570.819,15801.0,10059.083828245011
16,ID,Idaho,2011,0.15,0,0,167,50,95,3.156023713099771,5.9964450548895645,8.441666666666666,33447.0,1584.272,15937.0,10059.509983134209
16,ID,Idaho,2012,0.15,0,0,184,56,96,3.5089698040616324,6.015376806962799,7.525,34812.0,1595.91,16315.0,10223.00756308313
16,ID,Idaho,2013,0.15,0,0,214,70,114,4.3422889942204135,7.071727790587531,6.8999999999999995,35699.0,1612.053,15980.0,9912.82544680603
16,ID,Idaho,2014,0.15,0,0,186,58,112,3.553381593973465,6.861702388362553,4.408333333333333,37107.0,1632.248,16154.0,9896.780391215061
16,ID,Idaho,2015,0.15,0,0,216,79,62,4.780649865808973,3.7519024263310934,3.908333333333333,38813.0,1652.495,16662.0,10082.935197988496
16,ID,Idaho,2016,0.15,0,0,253,75,54,4.453586502901363,3.206582282088981,3.7083333333333335,39653.0,1684.036,17199.0,10212.964568453406
16,ID,Idaho,2017,0.15,0,0,245,71,55,4.128519053696914,3.1981485627229618,3.1833333333333336,41197.0,1719.745,17300.0,10059.630933655862
16,ID,Idaho,2018,0.15,0,0,234,58,47,3.3103624618594876,2.682535098403378,2.875,43254.0,1752.074,17709.0,10107.44979949477
16,ID,Idaho,2019,0.15,0,0,224,83,59,4.639307792919187,3.2978212021955664,2.8833333333333333,45880.0,1789.06,18058.0,10093.568689702972
16,ID,Idaho,2020,0.15,0,0,214,75,49,4.0553364171913815,2.649486459231703,5.55,49607.0,1849.415,17406.0,9411.62475701776
16,ID,Idaho,2021,0.15,0,0,273,84,67,4.409800677009399,3.517341016186068,3.5749999999999997,55408.0,1904.848,19308.0,10136.241841868747
16,ID,Idaho,2022,0.15,0,0,215,78,54,4.011728648731497,2.7773506029679593,2.875,56984.0,1944.299,19157.0,9852.908426121703
16,ID,Idaho,2023,0.15,0,0,275,73,40,3.7034744678411586,2.029301078269128,3.1999999999999997,59192.0,1971.122,19718.0,10003.439665327665
17,IL,Illinois,2003,0.19,0,0,1454,538,798,4.284802030199731,6.355524200928225,6.75,35081.0,12556.006,102530.6853913152,8165.867823837867
17,IL,Illinois,2004,0.19,0,0,1355,505,741,4.011192258986719,5.885729631503284,6.191666666666666,36366.0,12589.773,105175.98765306595,8354.081336737838
17,IL,Illinois,2005,0.19,0,0,1363,502,802,3.9809981091845037,6.360080644553729,5.733333333333333,37720.0,12609.903,106050.05699148565,8410.061282111816
17,IL,Illinois,2006,0.19,0,0,1254,500,634,3.9544588698710177,5.01425384699645,4.625,40021.0,12643.955,106925.86460652296,8456.678674237843
17,IL,Illinois,2007,0.19,0,0,1248,470,583,3.701992443839593,4.592045946294644,5.058333333333334,42148.0,12695.866,107483.0,8465.984124281085
17,IL,Illinois,2008,0.19,0,0,1043,407,471,3.192898616917907,3.6949760407084375,6.508333333333333,43238.0,12747.038,106079.0,8321.85484973058
17,IL,Illinois,2009,0.19,0,0,911,361,411,2.821022604283672,3.2117459566775324,9.966666666666669,41088.0,12796.778,105846.0,8271.300791496109
17,IL,Illinois,2010,0.23,0,0,927,351,425,2.7335288338618025,3.309828360089077,10.391666666666667,42107.0,12840.545,105788.0,8238.591118990666
17,IL,Illinois,2011,0.23,0,0,918,304,431,2.362489327027041,3.3494503287784694,9.766666666666667,44075.0,12867.783,103234.0,8022.67181533913
17,IL,Illinois,2012,0.23,0,0,956,369,448,2.86423324825241,3.4774430764690507,9.033333333333331,45934.0,12883.029,104578.0,8117.500938637955
17,IL,Illinois,2013,0.23,0,0,991,355,479,2.7528389524075245,3.7143939667695896,9.075,46735.0,12895.778,105297.0,8165.2305118776085
17,IL,Illinois,2014,0.23,0,0,924,310,469,2.4058811531962676,3.639865357577579,7.158333333333334,48536.0,12885.092,104906.0,8141.657040555085
17,IL,Illinois,2015,0.23,3,0,998,319,233,2.4806399273382462,1.8118780660495655,5.991666666666667,50688.0,12859.585,105223.0,8182.4568988812625
17,IL,Illinois,2016,0.23,0,0,1078,340,273,2.651752586180204,2.1292013412564583,5.883333333333333,51347.0,12821.709,107314.0,8369.711089215954
17,IL,Illinois,2017,0.23,0,0,1090,358,280,2.801275409739346,2.1909416612486505,4.958333333333333,53056.0,12779.893,108011.0,8451.635706183142
17,IL,Illinois,2018,0.23,0,0,1035,322,236,2.5305145078247517,1.8546628069771471,4.391666666666667,56077.0,12724.685,107954.0,8483.824943407244
17,IL,Illinois,2019,0.23,0,0,1009,294,232,2.320988437925046,1.8315282911517368,3.975,57738.0,12667.017,107525.0,8488.581013193556
17,IL,Illinois,2020,0.23,0,0,1193,286,209,2.2345342105625026,1.6329288461802904,9.333333333333334,61542.0,12799.088,94121.0,7353.727078054311
17,IL,Illinois,2021,0.23,0,0,1334,367,262,2.889617933457059,2.0628880069911433,6.1000000000000005,66612.0,12700.641,97530.0,7679.139974116267
17,IL,Illinois,2022,0.23,0,0,1268,319,218,2.5273690698037945,1.727167577483471,4.583333333333333,68352.0,12621.821,103752.0,8220.050022892894
17,IL,Illinois,2023,0.23,0,0,1241,309,247,2.4441834327235346,1.9537647504294922,4.483333333333333,71716.0,12642.259,102871.0,8137.074236495234
18,IN,Indiana,2003,0.12,0,0,833,215,343,3.4696233667353167,5.535259603675413,5.208333333333333,29445.0,6196.638,,
18,IN,Indiana,2004,0.12,0,0,947,243,316,3.8985998250924476,5.0697841346881205,5.416666666666667,30657.0,6233.007,,
18,IN,Indiana,2005,0.12,0,0,938,270,412,4.300310769124915,6.561955692146167,5.3999999999999995,31376.0,6278.616,,
18,IN,Indiana,2006,0.12,0,0,902,243,401,3.837244612026935,6.3322431663489755,5.016666666666667,32905.0,6332.669,,
18,IN,Indiana,2007,0.12,0,0,898,225,343,3.526867441041357,5.376513476787491,4.641666666666667,33845.0,6379.599,,
18,IN,Indiana,2008,0.12,0,3,820,222,301,3.455357251253968,4.684966363186686,5.933333333333334,35270.0,6424.806,,
18,IN,Indiana,2009,0.12,0,0,693,192,293,2.9724468113928313,4.536077686135935,10.158333333333331,34200.0,6459.325,,
18,IN,Indiana,2010,0.12,0,0,754,187,238,2.8811095507240907,3.66686670092157,9.975,35590.0,6490.555,75761.0,11672.49950119828
18,IN,Indiana,2011,0.12,0,0,751,190,261,2.915340059073996,4.004756607464805,8.908333333333333,37681.0,6517.25,76485.0,11735.77812727761
18,IN,Indiana,2012,0.12,0,0,781,219,269,3.349141587483937,4.11378578553963,8.216666666666667,39148.0,6538.989,78923.0,12069.602808629897
18,IN,Indiana,2013,0.12,0,0,784,191,316,2.9068993200747273,4.809320341066041,7.508333333333333,39435.0,6570.575,78311.0,11918.43940598806
18,IN,Indiana,2014,0.12,0,0,745,159,360,2.410544905950089,5.457837522905862,5.95,40719.0,6596.019,79204.0,12007.84897678433
18,IN,Indiana,2015,0.12,0,0,817,161,119,2.4351722362534525,1.7999099137525518,4.8,42146.0,6611.442,78819.0,11921.604999332974
18,IN,Indiana,2016,0.12,0,0,829,170,122,2.561051706428752,1.8379312246135748,4.391666666666667,43143.0,6637.898,83183.0,12531.527299756639
18,IN,Indiana,2017,0.12,0,0,916,186,136,2.7919258704654473,2.0414081633510794,3.525,44568.0,6662.068,81752.0,12271.264718402754
18,IN,Indiana,2018,0.12,3,0,860,171,124,2.552817571625567,1.8511659583717561,3.4333333333333336,46555.0,6698.481,81529.0,12171.26688871701
18,IN,Indiana,2019,0.12,0,0,810,147,122,2.183921877994536,1.8125065926213155,3.3166666666666664,48270.0,6731.01,82719.0,12289.240396314966
18,IN,Indiana,2020,0.12,0,0,897,181,137,2.665489727776921,2.0175253740631947,7.383333333333333,51736.0,6790.497,76608.0,11281.648456659357
18,IN,Indiana,2021,0.12,0,0,932,162,112,2.3767929932142557,1.6432149088888683,3.891666666666667,57254.0,6815.907,78640.0,11537.716110269697
18,IN,Indiana,2022,0.12,0,0,976,177,106,2.5860009686546004,1.54867854619993,3.0666666666666664,58867.0,6844.545,95684.0,13979.599812697557
18,IN,Indiana,2023,0.12,0,0,898,210,143,3.0522674640933434,2.078448796977848,3.4499999999999997,61083.0,6880.131,85209.0,12384.79325466332
20,KS,Kansas,2003,0.18,0,0,469,149,303,5.471897948001545,11.12741663251321,5.583333333333333,30029.0,2723.004,28663.528508119787,10526.436431279493
20,KS,Kansas,2004,0.18,0,0,459,132,247,4.827432102350338,9.033149464246465,5.491666666666667,30748.0,2734.373,29403.050501003196,10753.123476937199
20,KS,Kansas,2005,0.18,3,0,428,124,190,4.516812194227295,6.920921910509566,5.083333333333333,32340.0,2745.299,29647.405752353025,10799.335792696178
20,KS,Kansas,2006,0.18,0,0,468,134,236,4.849922057409324,8.541653772750749,4.416666666666667,35411.0,2762.931,29892.246957163476,10819.034915154767
20,KS,Kansas,2007,0.18,0,0,416,120,178,4.3106777283446815,6.394171963711278,4.258333333333334,37748.0,2783.785,30048.0,10793.937031775084
20,KS,Kansas,2008,0.18,0,0,384,138,125,4.914396903787504,4.451446470822015,4.583333333333333,41060.0,2808.076,29727.0,10586.251939050082
20,KS,Kansas,2009,0.18,0,0,386,124,127,4.377442895551388,4.483348772056664,7.041666666666667,39382.0,2832.704,29497.0,10413.018797587041
20,KS,Kansas,2010,0.18,0,0,431,205,146,7.172180615799929,5.107992048325803,6.941666666666666,39821.0,2858.266,29900.0,10460.887824995994
20,KS,Kansas,2011,0.18,0,0,386,121,180,4.216502414731693,6.272482931005824,6.3500000000000005,42889.0,2869.677,30021.0,10461.45611509588
20,KS,Kansas,2012,0.18,0,0,405,111,178,3.8461218617724593,6.167654877436917,5.683333333333334,44913.0,2886.024,30572.0,10593.120500730416
20,KS,Kansas,2013,0.18,0,0,350,99,128,3.4205090961356537,4.422476407124886,5.316666666666666,45669.0,2894.306,30208.0,10437.04432081473
20,KS,Kansas,2014,0.18,0,0,385,113,151,3.894052816451236,5.203557303399439,4.5249999999999995,46289.0,2901.861,30710.0,10582.863893205085
20,KS,Kansas,2015,0.18,0,0,355,77,57,2.645396306133506,1.9582803824624653,4.175,46597.0,2910.717,31379.0,10780.50528443679
20,KS,Kansas,2016,0.18,0,0,429,94,71,3.226939313286717,2.4373690557803926,4.05,46717.0,2912.977,32103.0,11020.68433770675
20,KS,Kansas,2017,0.18,0,0,461,91,69,3.126189497927096,2.3704074215051607,3.641666666666667,48271.0,2910.892,32258.0,11081.826464190359
20,KS,Kansas,2018,0.18,0,0,405,69,30,2.3688970003584244,1.0299552175471411,3.3083333333333336,50282.0,2912.748,32190.0,11051.419484280823
20,KS,Kansas,2019,0.18,0,0,410,75,52,2.5749879404731457,1.7853249720613809,3.15,52156.0,2912.635,31843.0,10932.712131798182
20,KS,Kansas,2020,0.18,0,0,426,85,61,2.8929552116077617,2.0761207989185113,5.825,55100.0,2938.172,27854.0,9480.044054602658
20,KS,Kansas,2021,0.18,0,0,423,107,72,3.641514352671476,2.450364798059311,3.391666666666667,59013.0,2938.338,31693.0,10786.029381235243
20,KS,Kansas,2022,0.18,0,0,410,105,80,3.5746822618138143,2.72356743757243,2.725,62313.0,2937.324,31334.0,10667.532761111815
20,KS,Kansas,2023,0.18,0,0,387,77,49,2.6088429612061663,1.6601727934948332,2.875,65869.0,2951.5,31828.0,10783.669320684397
21,KY,Kentucky,2003,0.08,0,0,928,254,557,6.169286184442226,13.528710254859526,6.183333333333334,26661.0,4117.17,45848.48145253465,11135.92138593613
21,KY,Kentucky,2004,0.08,0,0,964,283,584,6.825689967514059,14.085522759816998,5.516666666666667,28030.0,4146.101,47031.3770044501,11343.519370234855
21,KY,Kentucky,2005,0.08,0,0,985,282,550,6.741988867589729,13.149269067994153,5.841666666666666,29104.0,4182.742,47422.23318275238,11337.594616821305
21,KY,Kentucky,2006,0.08,0,0,913,254,484,6.020042950873369,11.471262945758701,5.733333333333333,30476.0,4219.239,47813.86666341015,11332.343738624464
21,KY,Kentucky,2007,0.08,0,0,864,263,405,6.1785357199239215,9.514475158057751,5.366666666666667,31529.0,4256.672,48063.0,11291.21529683283
21,KY,Kentucky,2008,0.08,0,0,825,223,359,5.198283028095438,8.368536354646915,6.541666666666667,32830.0,4289.878,47534.0,11080.501590021908
21,KY,Kentucky,2009,0.08,0,0,791,233,377,5.397174104497629,8.732766684101316,10.625,32198.0,4317.074,47355.0,10969.23518105087
21,KY,Kentucky,2010,0.08,0,0,760,221,293,5.082254331644461,6.7380113989675445,10.283333333333331,33187.0,4348.464,48007.0,11039.990212636001
21,KY,Kentucky,2011,0.08,0,0,720,208,285,4.758835705086715,6.520520076681317,9.375,34607.0,4370.817,48061.0,10995.88475106599
21,KY,Kentucky,2012,0.08,0,0,746,205,312,4.6719760065544405,7.110519580707247,8.191666666666666,35630.0,4387.865,47344.0,10789.75766118602
21,KY,Kentucky,2013,0.08,3,0,638,191,295,4.334106513730949,6.69403885628602,7.916666666666667,35758.0,4406.906,46996.0,10664.171189492128
21,KY,Kentucky,2014,0.08,0,0,672,193,312,4.369489462512044,7.063630633698228,6.441666666666666,37225.0,4416.992,47941.0,10853.76654519637
21,KY,Kentucky,2015,0.08,0,0,761,211,151,4.763919563363066,3.409250493212431,5.25,38766.0,4429.126,48675.0,10989.752831597023
21,KY,Kentucky,2016,0.08,0,0,834,209,136,4.706882813932193,3.0628519746161635,5.075,39319.0,4440.306,49313.0,11105.7661341358
21,KY,Kentucky,2017,0.08,0,0,782,204,131,4.578518220931459,2.9401268967746135,4.75,40403.0,4455.59,49239.0,11051.06170002177
21,KY,Kentucky,2018,0.08,0,0,724,167,98,3.740810653828742,2.195206251947406,4.2,41658.0,4464.273,49544.0,11097.887606783905
21,KY,Kentucky,2019,0.08,0,0,732,185,112,4.136532400787506,2.5042790750713553,4.083333333333333,43466.0,4472.345,49410.0,11047.89545529247
21,KY,Kentucky,2020,0.08,0,0,780,216,147,4.791143836792347,3.260639555594792,6.449999999999999,47052.0,4508.318,46536.0,10322.253221711511
21,KY,Kentucky,2021,0.08,0,0,806,215,142,4.769740235509807,3.150247039266942,4.475,51769.0,4507.583,48111.0,10673.347556772665
21,KY,Kentucky,2022,0.08,0,0,744,186,134,4.115742649250437,2.965104919352465,4.05,52615.0,4519.233,48047.0,10631.671347770738
21,KY,Kentucky,2023,0.08,0,0,814,215,152,4.724656885528156,3.3402225423268828,4.291666666666667,55063.0,4550.595,48993.0,10766.284408961905
22,LA,Louisiana,2003,0.32,0,0,940,246,650,5.441223505554692,14.377216579717684,6.233333333333333,26987.0,4521.042,43285.285862102086,9574.183531606672
22,LA,Louisiana,2004,0.32,0,0,927,287,547,6.304591280157145,12.01606770120543,5.683333333333334,27983.0,4552.238,44402.050703325374,9753.894832239741
22,LA,Louisiana,2005,0.32,0,0,963,305,591,6.664295197250028,12.91343757893366,7.05,29970.0,4576.628,44771.055758079434,9782.542028340393
22,LA,Louisiana,2006,0.32,0,0,987,335,555,7.785872244295105,12.898982374876967,4.141666666666667,33627.0,4302.665,45140.79465948648,10491.357021633448
22,LA,Louisiana,2007,0.32,0,0,993,365,462,8.341749358542328,10.55859781820974,4.083333333333333,36208.0,4375.581,45376.0,10370.279969677169
22,LA,Louisiana,2008,0.32,0,0,916,361,354,8.138721693142687,7.980907145076209,4.666666666666667,38328.0,4435.586,45091.0,10165.736838379416
22,LA,Louisiana,2009,0.32,0,0,824,322,302,7.1688609615000995,6.723590094326181,6.708333333333333,36803.0,4491.648,44863.0,9988.09345701177
22,LA,Louisiana,2010,0.32,0,0,721,246,251,5.41297595956551,5.522995796142045,7.433333333333334,38067.0,4544.635,45439.0,9998.382708402325
22,LA,Louisiana,2011,0.32,0,0,680,220,199,4.807435967138116,4.348544352093113,7.341666666666666,38966.0,4576.244,46513.0,10164.012233613417
22,LA,Louisiana,2012,0.32,0,0,723,238,214,5.171589201113326,4.650084407723747,6.716666666666666,40662.0,4602.067,46889.0,10188.682607184988
22,LA,Louisiana,2013,0.32,0,0,703,247,206,5.339339910593077,4.453052718956171,6.375,40996.0,4626.04,47758.0,10323.732609315959
22,LA,Louisiana,2014,0.32,0,0,740,259,227,5.574762297731911,4.885988577548818,6.241666666666667,42533.0,4645.938,48252.0,10385.846733210818
22,LA,Louisiana,2015,0.32,0,0,752,270,211,5.7853035291637145,4.521107572790903,6.266666666666667,42484.0,4666.998,48180.0,10323.552742041029
22,LA,Louisiana,2016,0.32,0,0,757,240,197,5.126730645416938,4.208191404779736,6.041666666666667,42132.0,4681.346,49156.0,10500.398816921457
22,LA,Louisiana,2017,0.4,0,0,770,255,182,5.456094168333984,3.8941534848501385,5.125,43486.0,4673.673,49221.0,10531.545531747728
22,LA,Louisiana,2018,0.4,0,0,771,228,184,4.888036102863145,3.944730890029907,4.825,45465.0,4664.45,50045.0,10729.024858236233
22,LA,Louisiana,2019,0.4,0,0,727,238,180,5.1091764458379,3.864083026263957,4.633333333333334,47015.0,4658.285,51360.0,11025.516901606492
22,LA,Louisiana,2020,0.4,0,0,828,258,178,5.545642897998216,3.8260637048204744,8.683333333333334,50133.0,4652.301,48374.0,10397.865486347508
22,LA,Louisiana,2021,0.4,0,0,971,306,246,6.611968830401055,5.3155043538518285,5.608333333333333,54948.0,4627.971,54728.0,11825.48464543101
22,LA,Louisiana,2022,0.4,0,0,906,282,222,6.138859700279971,4.832719338518276,3.6666666666666665,55661.0,4593.687,56514.0,12302.536067433415
22,LA,Louisiana,2023,0.4,0,0,811,251,197,5.470708713967156,4.293743492635576,3.725,58661.0,4588.071,55560.0,12109.664388367137
25,MA,Massachusetts,2003,0.11,3,0,462,132,357,2.055253625303909,5.558526850253753,5.741666666666667,40158.0,6422.565,52533.58554548272,8179.533495648969
25,MA,Massachusetts,2004,0.11,0,0,476,99,404,1.5439123768905323,6.300410103674497,5.133333333333334,42242.0,6412.281,53888.95747273519,8404.023072715494
25,MA,Massachusetts,2005,0.11,0,0,441,103,344,1.6085481057393936,5.372238333731565,4.791666666666667,44061.0,6403.29,54336.803853428966,8485.763389355934
25,MA,Massachusetts,2006,0.11,0,0,429,115,297,1.7940482527218053,4.633324617898923,4.691666666666667,47311.0,6410.084,54785.540873866805,8546.77425036346
25,MA,Massachusetts,2007,0.11,0,0,434,136,293,2.11457284306962,4.555660610436754,4.516666666666667,49662.0,6431.559,55071.0,8562.6206647564
25,MA,Massachusetts,2008,0.11,0,0,364,115,242,1.7777181426339013,3.740937308846992,5.316666666666666,51546.0,6468.967,54505.0,8425.611075153112
25,MA,Massachusetts,2009,0.11,0,0,340,90,245,1.3808736419299519,3.7590449141426467,8.15,50751.0,6517.613,54812.0,8409.827340162725
25,MA,Massachusetts,2010,0.11,0,0,347,114,219,1.7361005354499548,3.335140502311755,8.1,52707.0,6566.44,54362.0,8278.762921765827
25,MA,Massachusetts,2011,0.11,0,0,374,94,273,1.4211808561495856,4.127472060945073,7.233333333333333,54757.0,6614.218,54792.0,8283.972496824266
25,MA,Massachusetts,2012,0.11,0,0,383,110,271,1.650593636001188,4.066462503239291,6.7,56259.0,6664.269,55940.0,8394.018908900585
25,MA,Massachusetts,2013,0.11,0,0,351,101,254,1.5040599193645183,3.7824873219662143,6.658333333333334,56119.0,6715.158,56311.0,8385.655259340137
25,MA,Massachusetts,2014,0.11,0,0,354,108,250,1.5964844230423554,3.6955657940795263,5.758333333333333,58129.0,6764.864,57552.0,8507.488103234597
25,MA,Massachusetts,2015,0.11,0,0,344,83,53,1.2210400201015552,0.7797002537997882,4.8,61536.0,6797.484,59257.0,8717.490177247935
25,MA,Massachusetts,2016,0.11,0,0,387,124,90,1.8162430719115077,1.3182409392906107,4.016666666666667,63476.0,6827.28,61825.0,9055.582896849111
25,MA,Massachusetts,2017,0.11,0,0,347,107,88,1.5589577420464016,1.2821334700942368,3.8333333333333335,66069.0,6863.56,62660.0,9129.373095011919
25,MA,Massachusetts,2018,0.11,0,0,355,118,83,1.713691523907449,1.20539319054507,3.4583333333333335,69191.0,6885.72,,
25,MA,Massachusetts,2019,0.11,0,0,336,107,81,1.55187549955525,1.1747842566726658,3.0500000000000003,72381.0,6894.883,64890.0,9411.327211788801
25,MA,Massachusetts,2020,0.11,0,0,343,88,65,1.2581137615056648,0.9292885738394115,9.341666666666669,77470.0,6994.598,54127.0,7738.400405570127
25,MA,Massachusetts,2021,0.11,0,0,413,150,113,2.1427120506411423,1.614176411482994,5.291666666666667,83703.0,7000.474,59115.0,8444.428191576742
25,MA,Massachusetts,2022,0.11,0,0,435,117,84,1.6660809276738606,1.196160666022259,3.625,85712.0,7022.468,56949.0,8109.54211539305
25,MA,Massachusetts,2023,0.11,0,0,343,115,82,1.627381212492401,1.1603935602119728,3.4916666666666667,89760.0,7066.568,60748.0,8596.535121433772
24,MD,Maryland,2003,0.09,0,0,650,225,411,4.093686098697134,7.477799940286765,4.4750000000000005,39295.0,5496.269,53899.60567406457,9806.580732141127
24,MD,Maryland,2004,0.09,0,0,643,238,400,4.290657813729564,7.21118960290683,4.308333333333333,41515.0,5546.935,55290.221061574266,9967.706681541114
24,MD,Maryland,2005,0.09,0,0,614,190,390,3.3974807501422917,6.973776276607863,4.166666666666667,43311.0,5592.379,55749.712700519274,9968.872406630393
24,MD,Maryland,2006,0.09,0,0,652,221,402,3.9272363078505452,7.1436606142801775,3.85,45293.0,5627.367,56210.11813833226,9988.706643503483
24,MD,Maryland,2007,0.09,0,0,614,204,360,3.6084429073578272,6.367840424749107,3.4416666666666664,47033.0,5653.408,56503.0,9994.502431099967
24,MD,Maryland,2008,0.09,0,0,591,166,349,2.91998279672786,6.138999976253151,4.316666666666666,49026.0,5684.965,55023.0,9678.68755568416
24,MD,Maryland,2009,0.09,0,0,549,180,286,3.1411485574798776,4.990936041329139,7.133333333333333,48448.0,5730.388,55293.0,9649.084843818604
24,MD,Maryland,2010,0.09,0,0,496,176,261,3.0403621900558044,4.508718929571392,7.766666666666667,49616.0,5788.784,56126.0,9695.645924947277
24,MD,Maryland,2011,0.09,0,0,485,179,276,3.064942011810814,4.7258323757529865,7.283333333333334,51797.0,5840.241,56221.0,9626.486304246691
24,MD,Maryland,2012,0.09,0,0,511,171,316,2.904027002356338,5.366506039442121,6.866666666666667,52481.0,5888.375,56476.0,9591.101110238393
24,MD,Maryland,2013,0.09,0,0,465,150,309,2.5315613978741975,5.2150164796208465,6.566666666666666,51871.0,5925.197,56688.0,9567.276834846167
24,MD,Maryland,2014,0.09,0,0,442,135,303,2.2650763481734426,5.083838025900393,5.733333333333333,53075.0,5960.064,56432.0,9468.354702231385
